ckpt,block,kind,layer,incumbent,rule,L0,L_after,gain_vs_incumbent,is_best,best_gain_alt,proxy_free,proxy_same,proxy_own,proxy_fit,proxy_lookahead
100,L0.q,q,0,spectral,euclid,2.4497213661670685,2.3765392005443573,-0.00950506329536438,False,,1.8479138149442274,4.508919913988328,2.9884693834178067,1.0000008344650269,0.0173032283782959
100,L0.q,q,0,spectral,rows,2.4497213661670685,2.377391219139099,-0.010357081890106201,False,,1.9873998055836122,5.044968317185298,4.269495201647062,0.923144519329071,0.016543149948120117
100,L0.q,q,0,spectral,cols,2.4497213661670685,2.3762121200561523,-0.009177982807159424,False,,1.97450990453369,4.87841135762781,4.001890046364316,0.9592559933662415,0.016933679580688477
100,L0.q,q,0,spectral,spectral,2.4497213661670685,2.367034137248993,0.0,True,0.0,1.7166834474724404,5.420834175696077,29.07892387501062,0.2792474627494812,0.007670879364013672
100,L0.q,q,0,spectral,spectral_head,2.4497213661670685,2.3688741326332092,-0.0018399953842163086,False,,2.0152092811509075,6.176808443472088,19.459678518233712,0.5140362977981567,0.010846614837646484
100,L0.q,q,0,spectral,normuon,2.4497213661670685,2.367102175951004,-6.80387020111084e-05,False,,1.7166834474724404,5.420834175696077,30.127290113277883,0.2792474627494812,0.007620096206665039
100,L0.q,q,0,spectral,pw05,2.4497213661670685,2.372513562440872,-0.0054794251918792725,False,,1.6269660843210485,4.310271708743814,7.388961657437191,0.5760330998761232,0.015011072158813477
100,L0.k,k,0,spectral,adam,2.4497213661670685,2.3841646313667297,-0.017130494117736816,False,,2.9174914722109593,7.3898094822817,2.545700091145661,0.5094760060310364,0.016251564025878906
100,L0.k,k,0,spectral,sign,2.4497213661670685,2.3875523507595062,-0.020518213510513306,False,,2.9174914722109593,7.3898094822817,0.816255896634549,0.5094760060310364,0.016483545303344727
100,L0.k,k,0,spectral,euclid,2.4497213661670685,2.417641133069992,-0.050606995820999146,False,,1.1123207376283117,2.7295391262119,0.769060060984162,0.9999997615814209,0.011261463165283203
100,L0.k,k,0,spectral,rows,2.4497213661670685,2.397428423166275,-0.030394285917282104,False,,1.1056206764659886,2.798908829576928,0.8743911625511759,0.7947293519973755,0.016316652297973633
100,L0.k,k,0,spectral,cols,2.4497213661670685,2.3968318104743958,-0.029797673225402832,False,,1.1903473315645738,2.8826982691112777,0.903324554050375,0.8551965355873108,0.01592230796813965
100,L0.k,k,0,spectral,spectral,2.4497213661670685,2.367034137248993,0.0,True,0.0,0.8023931782020209,2.2623812673442147,6.932092275924693,0.14662203192710876,0.008814811706542969
100,L0.k,k,0,spectral,spectral_head,2.4497213661670685,2.371009796857834,-0.003975659608840942,False,,1.007898563557617,2.8616089207440423,4.685939759382929,0.2934098541736603,0.012914896011352539
100,L0.k,k,0,spectral,normuon,2.4497213661670685,2.3671241998672485,-9.006261825561523e-05,False,,0.8023931782020209,2.2623812673442147,7.191121633638887,0.14662203192710876,0.008787393569946289
100,L0.k,k,0,spectral,pw05,2.4497213661670685,2.3802311420440674,-0.013197004795074463,False,,0.830565773325687,2.069065431739783,1.2579385631779796,0.41087526320264783,0.018636465072631836
100,L0.v,v,0,spectral,adam,2.4497213661670685,2.3713329434394836,-0.004298806190490723,False,,4.75710101214779,9.251246926374725,8.004679452676578,0.6134880185127258,0.011222362518310547
100,L0.v,v,0,spectral,sign,2.4497213661670685,2.3752308189868927,-0.00819668173789978,False,,4.75710101214779,9.251246926374725,2.0592473361826213,0.6134880185127258,0.01442575454711914
100,L0.v,v,0,spectral,euclid,2.4497213661670685,2.38296976685524,-0.015935629606246948,False,,1.543926646199875,2.896715037126869,1.6588954446405053,1.0000004768371582,0.015219449996948242
100,L0.v,v,0,spectral,rows,2.4497213661670685,2.3800036311149597,-0.012969493865966797,False,,1.6496348696893937,3.2275555956936275,2.1413219755120676,0.9407864809036255,0.016175031661987305
100,L0.v,v,0,spectral,cols,2.4497213661670685,2.3795235753059387,-0.0124894380569458,False,,1.7067096673376838,3.2783436944779645,2.16062415258204,0.9654829502105713,0.016394615173339844
100,L0.v,v,0,spectral,spectral,2.4497213661670685,2.367034137248993,0.0,True,0.0,1.3454445256344758,3.3817708818777876,14.634321663969253,0.23290087282657623,0.008517265319824219
100,L0.v,v,0,spectral,spectral_head,2.4497213661670685,2.3711093068122864,-0.004075169563293457,False,,1.6621676089963346,4.089572700321852,10.701681808683963,0.49567678570747375,0.012105226516723633
100,L0.v,v,0,spectral,normuon,2.4497213661670685,2.3670837581157684,-4.9620866775512695e-05,False,,1.3454445256344758,3.3817708818777876,14.808912947395207,0.23290087282657623,0.008502483367919922
100,L0.v,v,0,spectral,pw05,2.4497213661670685,2.3747234642505646,-0.007689327001571655,False,,1.3042251546562467,2.712638371694713,3.668588771480597,0.5363600330994617,0.01645350456237793
100,L0.o,o,0,spectral,adam,2.4497213661670685,2.36808118224144,-0.0010470449924468994,False,,6.913753199575881,13.813678727387517,25.329024023765697,0.6075575351715088,0.007886648178100586
100,L0.o,o,0,spectral,sign,2.4497213661670685,2.3709761798381805,-0.003942042589187622,False,,6.913753199575881,13.813678727387517,6.321639517305785,0.6075575351715088,0.012386322021484375
100,L0.o,o,0,spectral,euclid,2.4497213661670685,2.376114457845688,-0.009080320596694946,False,,2.1152662481915145,4.129289994763512,5.101637464236114,1.0000003576278687,0.01511836051940918
100,L0.o,o,0,spectral,rows,2.4497213661670685,2.37479430437088,-0.007760167121887207,False,,2.254623798091915,4.501872070140897,6.549770995197575,0.9545791745185852,0.014789581298828125
100,L0.o,o,0,spectral,cols,2.4497213661670685,2.374501019716263,-0.0074668824672698975,False,,2.2071354052391,4.449273709174602,6.316043883247862,0.9582759737968445,0.014877557754516602
