arm,lr,seed,step,train_loss,val_loss,lr_now,wall_s
headmuon,0.03,1,300,2.0289740705490114,2.120750308036804,0.0030009138419492105,11.51
headmuon,0.1,0,50,2.794856605529785,2.6255894899368286,0.09890480260828965,1.77
headmuon,0.1,0,100,2.5423537826538087,2.5908839106559753,0.08625962667065488,3.74
headmuon,0.1,0,150,2.507066969871521,2.5525877475738525,0.06332927153701216,5.91
headmuon,0.1,0,200,2.4780142307281494,2.5062482953071594,0.03765838302358984,7.72
headmuon,0.1,0,250,2.4313013887405397,2.4619937539100647,0.017693309235023127,9.81
headmuon,0.1,0,300,2.38965847492218,2.429713785648346,0.010003046139830702,11.66
headmuon,0.1,1,50,2.80534423828125,2.610598921775818,0.09890480260828965,2.16
headmuon,0.1,1,100,2.5443595266342163,2.579091429710388,0.08625962667065488,4.08
headmuon,0.1,1,150,2.5073135471343995,2.513559937477112,0.06332927153701216,5.91
headmuon,0.1,1,200,2.4713364362716677,2.4786375164985657,0.03765838302358984,7.99
headmuon,0.1,1,250,2.4309240198135376,2.4689136147499084,0.017693309235023127,9.91
headmuon,0.1,1,300,2.3901058292388915,2.4266236424446106,0.010003046139830702,12.25
pw05,0.001,0,50,3.58804527759552,2.971520245075226,0.0009890480260828964,1.89
pw05,0.001,0,100,2.741909465789795,2.661485731601715,0.0008625962667065488,3.94
pw05,0.001,0,150,2.57026017665863,2.5678746104240417,0.0006332927153701216,5.75
pw05,0.001,0,200,2.5100494766235353,2.521737039089203,0.00037658383023589836,7.51
pw05,0.001,0,250,2.4693174982070922,2.497230350971222,0.00017693309235023127,9.51
pw05,0.001,0,300,2.4509539222717285,2.4825636744499207,0.00010003046139830702,11.56
pw05,0.001,1,50,3.617574954032898,3.0230308771133423,0.0009890480260828964,2.01
pw05,0.001,1,100,2.7636519479751587,2.6703985929489136,0.0008625962667065488,3.74
pw05,0.001,1,150,2.5709201431274415,2.5650380849838257,0.0006332927153701216,5.54
pw05,0.001,1,200,2.4996770906448362,2.516223907470703,0.00037658383023589836,7.49
pw05,0.001,1,250,2.4800483846664427,2.503295600414276,0.00017693309235023127,9.45
pw05,0.001,1,300,2.45510648727417,2.4836209416389465,0.00010003046139830702,11.44
pw05,0.003,0,50,3.240467166900635,2.6667731404304504,0.0029671440782486893,1.71
pw05,0.003,0,100,2.550132169723511,2.527186334133148,0.0025877888001196465,3.69
pw05,0.003,0,150,2.4578293895721437,2.4779751896858215,0.0018998781461103647,5.54
pw05,0.003,0,200,2.4013945055007935,2.4130735397338867,0.0011297514907076952,7.36
pw05,0.003,0,250,2.334649615287781,2.3591431975364685,0.0005307992770506938,9.55
pw05,0.003,0,300,2.296034426689148,2.3302788138389587,0.00030009138419492105,11.27
pw05,0.003,1,50,3.273803725242615,2.68526291847229,0.0029671440782486893,1.99
pw05,0.003,1,100,2.559099817276001,2.5461177229881287,0.0025877888001196465,3.76
pw05,0.003,1,150,2.461405801773071,2.4701326489448547,0.0018998781461103647,5.52
pw05,0.003,1,200,2.3977638483047485,2.4116764068603516,0.0011297514907076952,7.98
pw05,0.003,1,250,2.343730068206787,2.3664294481277466,0.0005307992770506938,9.67
pw05,0.003,1,300,2.2990911197662354,2.3387664556503296,0.00030009138419492105,11.65
pw05,0.01,0,50,3.0306035804748537,2.6398715376853943,0.009890480260828964,1.74
pw05,0.01,0,100,2.547313551902771,2.546234369277954,0.008625962667065487,3.59
pw05,0.01,0,150,2.4593902111053465,2.4757928252220154,0.006332927153701215,5.79
pw05,0.01,0,200,2.3666013622283937,2.3563520312309265,0.003765838302358984,7.52
pw05,0.01,0,250,2.259792151451111,2.2924106121063232,0.0017693309235023128,9.53
pw05,0.01,0,300,2.2017337465286255,2.245979607105255,0.0010003046139830702,11.46
pw05,0.01,1,50,3.0444034719467163,2.6390573978424072,0.009890480260828964,2.58
pw05,0.01,1,100,2.5517179679870607,2.5667237043380737,0.008625962667065487,4.74
pw05,0.01,1,150,2.4596338748931883,2.4467398524284363,0.006332927153701215,6.73
pw05,0.01,1,200,2.348573760986328,2.3537139892578125,0.003765838302358984,8.42
pw05,0.01,1,250,2.2716559314727784,2.2927350401878357,0.0017693309235023128,10.11
pw05,0.01,1,300,2.2012335872650146,2.2600463032722473,0.0010003046139830702,12.19
pw05,0.03,0,50,3.049506344795227,2.7676501870155334,0.02967144078248689,2.25
pw05,0.03,0,100,2.6590878629684447,2.650264322757721,0.02587788800119646,4.4
pw05,0.03,0,150,2.6070915269851684,2.638950288295746,0.018998781461103644,6.3
pw05,0.03,0,200,2.578591184616089,2.5835155844688416,0.01129751490707695,8.52
pw05,0.03,0,250,2.5361125755310057,2.5689321756362915,0.005307992770506938,10.52
pw05,0.03,0,300,2.5149824905395506,2.545892357826233,0.0030009138419492105,12.97
pw05,0.03,1,50,2.9931061124801634,2.710405707359314,0.02967144078248689,1.71
pw05,0.03,1,100,2.616802978515625,2.629652976989746,0.02587788800119646,3.55
pw05,0.03,1,150,2.559537997245789,2.587074100971222,0.018998781461103644,5.71
pw05,0.03,1,200,2.528997230529785,2.547873854637146,0.01129751490707695,7.67
pw05,0.03,1,250,2.5096115112304687,2.551554501056671,0.005307992770506938,10.1
pw05,0.03,1,300,2.484761915206909,2.529883921146393,0.0030009138419492105,11.94
pw05,0.1,0,50,3.202141056060791,3.0471825003623962,0.09890480260828965,2.1
pw05,0.1,0,100,3.0478538179397585,3.1756436824798584,0.08625962667065488,3.96
pw05,0.1,0,150,3.1070871353149414,3.158383071422577,0.06332927153701216,5.83
pw05,0.1,0,200,3.0822254276275634,3.1006581783294678,0.03765838302358984,8.18
pw05,0.1,0,250,3.0509503746032713,3.077647626399994,0.017693309235023127,9.91
pw05,0.1,0,300,3.022796001434326,3.055563449859619,0.010003046139830702,11.9
pw05,0.1,1,50,3.2285166454315184,3.0638887882232666,0.09890480260828965,1.81
pw05,0.1,1,100,3.0609643507003783,3.108897566795349,0.08625962667065488,4.02
pw05,0.1,1,150,3.0378236532211305,3.0833296179771423,0.06332927153701216,6.03
pw05,0.1,1,200,3.0237698936462403,3.0306747555732727,0.03765838302358984,7.79
pw05,0.1,1,250,2.988688130378723,3.0184539556503296,0.017693309235023127,9.8
pw05,0.1,1,300,2.9588037014007567,3.000998318195343,0.010003046139830702,11.53
duality,0.001,0,50,3.8982517671585084,3.5287124514579773,0.0009890480260828964,2.08
duality,0.001,0,100,3.2730354976654055,3.1062883734703064,0.0008625962667065488,4.01
duality,0.001,0,150,2.958790411949158,2.887470066547394,0.0006332927153701216,5.76
duality,0.001,0,200,2.8023277711868286,2.777708888053894,0.00037658383023589836,7.68
duality,0.001,0,250,2.7156214427948,2.7265121936798096,0.00017693309235023127,9.62
duality,0.001,0,300,2.677701950073242,2.7024437189102173,0.00010003046139830702,11.65
duality,0.001,1,50,3.9189946269989013,3.575490355491638,0.0009890480260828964,1.86
duality,0.001,1,100,3.306094069480896,3.1359459161758423,0.0008625962667065488,4.03
duality,0.001,1,150,2.9763330459594726,2.9130982160568237,0.0006332927153701216,5.72
duality,0.001,1,200,2.81341739654541,2.7986716628074646,0.00037658383023589836,7.4
duality,0.001,1,250,2.7384299182891847,2.7460739612579346,0.00017693309235023127,9.36
duality,0.001,1,300,2.696459593772888,2.720572292804718,0.00010003046139830702,11.14
duality,0.003,0,50,3.5976896238327027,2.9881637692451477,0.0029671440782486893,2.19
duality,0.003,0,100,2.7200603723526,2.610141634941101,0.0025877888001196465,3.88
duality,0.003,0,150,2.5016024351119994,2.4857640862464905,0.0018998781461103647,5.57
duality,0.003,0,200,2.4212843322753907,2.431290030479431,0.0011297514907076952,7.56
duality,0.003,0,250,2.3597832775115966,2.3919352293014526,0.0005307992770506938,9.33
duality,0.003,0,300,2.3289216136932374,2.363418459892273,0.00030009138419492105,11.42
duality,0.003,1,50,3.624630947113037,3.0260258316993713,0.0029671440782486893,1.85
duality,0.003,1,100,2.739351224899292,2.6210663318634033,0.0025877888001196465,3.52
duality,0.003,1,150,2.5025085830688476,2.4826338291168213,0.0018998781461103647,5.47
duality,0.003,1,200,2.4144224023818968,2.421293795108795,0.0011297514907076952,7.15
duality,0.003,1,250,2.370712251663208,2.3847907185554504,0.0005307992770506938,9.21
duality,0.003,1,300,2.328548340797424,2.3521944880485535,0.00030009138419492105,11.31
duality,0.01,0,50,3.185540142059326,2.628626823425293,0.009890480260828964,1.73
duality,0.01,0,100,2.4887278270721436,2.4557525515556335,0.008625962667065487,3.69
duality,0.01,0,150,2.3466664934158326,2.336375653743744,0.006332927153701215,5.38
duality,0.01,0,200,2.2094065523147584,2.219088315963745,0.003765838302358984,7.41
duality,0.01,0,250,2.0926651549339295,2.150372803211212,0.0017693309235023128,9.42
duality,0.01,0,300,2.027435076236725,2.1108479499816895,0.0010003046139830702,11.51
duality,0.01,1,50,3.2142217922210694,2.646489918231964,0.009890480260828964,1.98
duality,0.01,1,100,2.5004828453063963,2.4729437232017517,0.008625962667065487,3.72
duality,0.01,1,150,2.3463569116592407,2.327876389026642,0.006332927153701215,5.95
duality,0.01,1,200,2.208601508140564,2.2132819294929504,0.003765838302358984,8.0
duality,0.01,1,250,2.1106502985954285,2.1514276266098022,0.0017693309235023128,10.13
duality,0.01,1,300,2.0307082319259644,2.1058506965637207,0.0010003046139830702,11.86
duality,0.03,0,50,2.9618758583068847,2.6124978065490723,0.02967144078248689,1.72
duality,0.03,0,100,2.469658598899841,2.3956108689308167,0.02587788800119646,3.84
duality,0.03,0,150,2.259757080078125,2.2700909972190857,0.018998781461103644,5.7
duality,0.03,0,200,2.1309263038635256,2.1723310351371765,0.01129751490707695,7.92
duality,0.03,0,250,2.0200072884559632,2.1067786812782288,0.005307992770506938,9.69
duality,0.03,0,300,1.9592395544052124,2.0705126523971558,0.0030009138419492105,11.63
duality,0.03,1,50,2.9882280445098877,2.600462257862091,0.02967144078248689,1.8
duality,0.03,1,100,2.4956285429000853,2.441563069820404,0.02587788800119646,3.51
duality,0.03,1,150,2.2677170991897584,2.255719244480133,0.018998781461103644,5.73
duality,0.03,1,200,2.1285905933380125,2.1524577140808105,0.01129751490707695,7.46
duality,0.03,1,250,2.033003771305084,2.0874786972999573,0.005307992770506938,9.65
duality,0.03,1,300,1.9525095748901367,2.052026778459549,0.0030009138419492105,11.36
duality,0.1,0,50,2.932559084892273,2.6347067952156067,0.09890480260828965,1.79
duality,0.1,0,100,2.5500278997421266,2.5595932602882385,0.08625962667065488,3.99
duality,0.1,0,150,2.5001492595672605,2.53946590423584,0.06332927153701216,5.88
duality,0.1,0,200,2.45447500705719,2.4798304438591003,0.03765838302358984,8.05
duality,0.1,0,250,2.3985274505615233,2.4246490597724915,0.017693309235023127,9.9
duality,0.1,0,300,2.3457158994674683,2.3847753405570984,0.010003046139830702,12.18
duality,0.1,1,50,2.9747222518920897,2.653250277042389,0.09890480260828965,1.93
duality,0.1,1,100,2.565143766403198,2.565943479537964,0.08625962667065488,3.64
duality,0.1,1,150,2.447522339820862,2.4505756497383118,0.06332927153701216,5.73
duality,0.1,1,200,2.3575246810913084,2.3659740686416626,0.03765838302358984,7.62
duality,0.1,1,250,2.2957363414764402,2.311987340450287,0.017693309235023127,9.84
duality,0.1,1,300,2.2235111474990843,2.2649888396263123,0.010003046139830702,11.98
scion,0.001,0,50,3.9092392778396605,3.559436798095703,0.0009890480260828964,2.24
scion,0.001,0,100,3.3160452365875246,3.1570176482200623,0.0008625962667065488,3.93
scion,0.001,0,150,3.016452474594116,2.9494425654411316,0.0006332927153701216,5.6
scion,0.001,0,200,2.8653115797042847,2.841057300567627,0.00037658383023589836,8.24
scion,0.001,0,250,2.779259295463562,2.7898208498954773,0.00017693309235023127,11.22
scion,0.001,0,300,2.740477647781372,2.7657881379127502,0.00010003046139830702,12.9
scion,0.001,1,50,3.935439190864563,3.614135265350342,0.0009890480260828964,1.71
scion,0.001,1,100,3.360047378540039,3.200163245201111,0.0008625962667065488,3.76
scion,0.001,1,150,3.0450012159347533,2.9868991374969482,0.0006332927153701216,5.6
scion,0.001,1,200,2.8851265335083007,2.8723373413085938,0.00037658383023589836,7.81
scion,0.001,1,250,2.8077878761291504,2.8189002871513367,0.00017693309235023127,9.5
scion,0.001,1,300,2.76589910030365,2.792436718940735,0.00010003046139830702,11.27
scion,0.003,0,50,3.6241808414459227,3.0444887280464172,0.0029671440782486893,2.07
scion,0.003,0,100,2.77339542388916,2.6501148343086243,0.0025877888001196465,3.84
scion,0.003,0,150,2.52919930934906,2.503448009490967,0.0018998781461103647,6.04
scion,0.003,0,200,2.4338639974594116,2.439912497997284,0.0011297514907076952,7.78
scion,0.003,0,250,2.3670860815048216,2.397046685218811,0.0005307992770506938,9.48
scion,0.003,0,300,2.3346630096435548,2.3669735193252563,0.00030009138419492105,11.4
scion,0.003,1,50,3.658492031097412,3.0916619300842285,0.0029671440782486893,1.74
scion,0.003,1,100,2.797992968559265,2.6626487374305725,0.0025877888001196465,3.8
scion,0.003,1,150,2.529719934463501,2.5020859837532043,0.0018998781461103647,5.71
scion,0.003,1,200,2.429072103500366,2.4268558621406555,0.0011297514907076952,7.45
scion,0.003,1,250,2.3810901737213133,2.3929038047790527,0.0005307992770506938,9.35
scion,0.003,1,300,2.337746253013611,2.358311891555786,0.00030009138419492105,11.06
scion,0.01,0,50,3.2162917327880858,2.640645205974579,0.009890480260828964,2.36
scion,0.01,0,100,2.4918091344833373,2.4549598693847656,0.008625962667065487,4.7
scion,0.01,0,150,2.333407135009766,2.3249348402023315,0.006332927153701215,6.65
scion,0.01,0,200,2.2017627906799317,2.2270153164863586,0.003765838302358984,8.34
scion,0.01,0,250,2.083254075050354,2.149041771888733,0.0017693309235023128,10.06
scion,0.01,0,300,2.0207994318008424,2.103310525417328,0.0010003046139830702,12.17
scion,0.01,1,50,3.2507315349578856,2.6520525217056274,0.009890480260828964,2.04
scion,0.01,1,100,2.5033313465118407,2.4532943964004517,0.008625962667065487,4.03
scion,0.01,1,150,2.3426565074920656,2.3195510506629944,0.006332927153701215,5.7
scion,0.01,1,200,2.2081132316589356,2.2176843881607056,0.003765838302358984,7.46
scion,0.01,1,250,2.112382688522339,2.1585382223129272,0.0017693309235023128,9.42
scion,0.01,1,300,2.036089553833008,2.113215208053589,0.0010003046139830702,11.17
scion,0.03,0,50,2.9780306243896484,2.6175665259361267,0.02967144078248689,2.35
scion,0.03,0,100,2.457824935913086,2.3974609971046448,0.02587788800119646,4.12
scion,0.03,0,150,2.2523521518707277,2.2615495324134827,0.018998781461103644,6.09
scion,0.03,0,200,2.126512792110443,2.1767191290855408,0.01129751490707695,8.01
scion,0.03,0,250,2.0237082767486574,2.1018821597099304,0.005307992770506938,9.7
scion,0.03,0,300,1.9541052103042602,2.0631057024002075,0.0030009138419492105,11.93
scion,0.03,1,50,3.002235760688782,2.622957408428192,0.02967144078248689,1.67
scion,0.03,1,100,2.4768060636520386,2.4339739084243774,0.02587788800119646,3.6
scion,0.03,1,150,2.2679615592956544,2.2457736134529114,0.018998781461103644,5.27
scion,0.03,1,200,2.1336325073242186,2.1445326805114746,0.01129751490707695,7.05
scion,0.03,1,250,2.03528067111969,2.097190022468567,0.005307992770506938,9.28
scion,0.03,1,300,1.9582216000556947,2.051974833011627,0.0030009138419492105,10.94
scion,0.1,0,50,2.9344638872146604,2.64547598361969,0.09890480260828965,1.92
scion,0.1,0,100,2.548496422767639,2.5426540970802307,0.08625962667065488,3.62
scion,0.1,0,150,2.492525281906128,2.535490572452545,0.06332927153701216,5.43
scion,0.1,0,200,2.443787350654602,2.460699200630188,0.03765838302358984,7.78
scion,0.1,0,250,2.3752829933166506,2.4004701375961304,0.017693309235023127,9.74
scion,0.1,0,300,2.3124680280685426,2.3489535450935364,0.010003046139830702,11.82
scion,0.1,1,50,2.9440643882751463,2.6303852796554565,0.09890480260828965,1.66
scion,0.1,1,100,2.552386665344238,2.581616163253784,0.08625962667065488,3.53
scion,0.1,1,150,2.4936724662780763,2.505205452442169,0.06332927153701216,5.46
scion,0.1,1,200,2.4509236335754396,2.483727276325226,0.03765838302358984,7.55
scion,0.1,1,250,2.4152036046981813,2.4401926398277283,0.017693309235023127,9.64
scion,0.1,1,300,2.3675903606414797,2.408926486968994,0.010003046139830702,11.44
