ckpt,block,kind,layer,incumbent,rule,L0,L_after,gain_vs_incumbent,is_best,best_gain_alt,proxy_free,proxy_same,proxy_own,proxy_fit,proxy_lookahead
100,L1.k,k,1,spectral,adam,2.443095862865448,2.4052332639694214,-0.005527079105377197,False,,18.745734171693282,19.321516423249793,314.28325132315086,0.41217321157455444,0.0014557838439941406
100,L1.k,k,1,spectral,sign,2.443095862865448,2.407856434583664,-0.008150249719619751,False,,18.745734171693282,19.321516423249793,85.94782026455984,0.41217321157455444,0.0013034343719482422
100,L1.k,k,1,spectral,euclid,2.443095862865448,2.408218890428543,-0.008512705564498901,False,,7.736840252897859,7.284394376359184,53.98698626380832,1.0,0.0014331340789794922
100,L1.k,k,1,spectral,rows,2.443095862865448,2.4080831110477448,-0.008376926183700562,False,,6.810596250841679,6.9823448931319305,82.94841259021324,0.6576141119003296,0.0016453266143798828
100,L1.k,k,1,spectral,cols,2.443095862865448,2.4065290987491608,-0.006822913885116577,False,,7.385773652030526,7.202403701199059,57.330360954375,0.8251039385795593,0.0015926361083984375
100,L1.k,k,1,spectral,spectral,2.443095862865448,2.399706184864044,0.0,False,,3.3786321580306984,4.407898095108544,139.04315742890574,0.09202708303928375,0.0008356571197509766
100,L1.k,k,1,spectral,spectral_head,2.443095862865448,2.400892496109009,-0.0011863112449645996,False,,4.185458962584601,5.702042538340265,150.42212090543134,0.15925689041614532,0.0011057853698730469
100,L1.k,k,1,spectral,normuon,2.443095862865448,2.3996996581554413,6.5267086029052734e-06,True,5.53131103515625e-05,3.3786321580306984,4.407898095108544,144.70389881859774,0.09202708303928375,0.0008337497711181641
100,L1.k,k,1,spectral,pw05,2.443095862865448,2.405022382736206,-0.005316197872161865,False,,4.730664610920682,4.896988143982279,71.51826513141293,0.3547995314863038,0.0017104148864746094
100,L1.v,v,1,spectral,adam,2.443095862865448,2.4043101966381073,-0.00460401177406311,False,,20.727655748639307,24.273198227821766,276.04138384480075,0.5552986860275269,0.0017437934875488281
100,L1.v,v,1,spectral,sign,2.443095862865448,2.4051666855812073,-0.005460500717163086,False,,20.727655748639307,24.273198227821766,67.11787347954541,0.5552986860275269,0.002736806869506836
100,L1.v,v,1,spectral,euclid,2.443095862865448,2.4097558856010437,-0.010049700736999512,False,,6.754086089640653,7.639431225569083,58.83073870016874,1.000000238418579,0.0034558773040771484
