arm,lr,seed,step,train_loss,val_loss,lr_now,wall_s
normuon,0.01,2,600,1.5119419240951537,1.6850147396326065,0.0010000761541401509,138.33
normuon,0.01,3,100,2.679631097316742,2.4459837079048157,0.009884665291533559,24.03
normuon,0.01,3,200,2.1772488725185393,2.0906676948070526,0.008607077600253624,47.12
normuon,0.01,3,300,1.8568414998054505,1.9218418300151825,0.006307185636718559,69.72
normuon,0.01,3,400,1.6970324802398682,1.7989130914211273,0.0037417099217982685,92.84
normuon,0.01,3,500,1.5747609519958496,1.7313013970851898,0.001754754504749751,115.55
normuon,0.01,3,600,1.5202189075946808,1.6892108917236328,0.0010000761541401509,138.3
headmuon,0.01,1,100,2.691387598514557,2.447106182575226,0.009884665291533559,24.0
headmuon,0.01,1,200,2.23473814368248,2.1523561775684357,0.008607077600253624,46.87
headmuon,0.01,1,300,1.9123457813262938,1.9578737020492554,0.006307185636718559,70.25
headmuon,0.01,1,400,1.7445991361141204,1.845125526189804,0.0037417099217982685,92.82
headmuon,0.01,1,500,1.620268851518631,1.77909754216671,0.001754754504749751,115.52
headmuon,0.01,1,600,1.5484970998764038,1.7293792814016342,0.0010000761541401509,138.32
headmuon,0.01,2,100,2.678959999084473,2.4660709500312805,0.009884665291533559,23.26
headmuon,0.01,2,200,2.2505514860153197,2.1521641314029694,0.008607077600253624,47.61
headmuon,0.01,2,300,1.9352255940437317,1.981315165758133,0.006307185636718559,72.0
headmuon,0.01,2,400,1.7542793154716492,1.864370048046112,0.0037417099217982685,95.02
headmuon,0.01,2,500,1.6445927560329436,1.7737822085618973,0.001754754504749751,121.94
headmuon,0.01,2,600,1.5570343494415284,1.7250566631555557,0.0010000761541401509,145.2
headmuon,0.01,3,100,2.68779972076416,2.470876693725586,0.009884665291533559,22.75
headmuon,0.01,3,200,2.249430522918701,2.1406573355197906,0.008607077600253624,45.56
headmuon,0.01,3,300,1.9221032106876372,1.9600208848714828,0.006307185636718559,68.14
headmuon,0.01,3,400,1.747190179824829,1.8328580409288406,0.0037417099217982685,91.21
headmuon,0.01,3,500,1.616324132680893,1.7667457908391953,0.001754754504749751,114.04
headmuon,0.01,3,600,1.5577104198932648,1.7195197194814682,0.0010000761541401509,137.02
pw05,0.00333333,1,100,2.814855637550354,2.504282623529434,0.0032948851356227556,26.59
pw05,0.00333333,1,200,2.412955400943756,2.3853038251399994,0.0028690229977253413,52.45
pw05,0.00333333,1,300,2.2322048330307007,2.1991938054561615,0.002102393109844307,79.01
pw05,0.00333333,1,400,2.044393273591995,2.0593400597572327,0.0012472353933627822,105.05
pw05,0.00333333,1,500,1.8993502151966095,1.9907199889421463,0.0005849175833317487,131.42
pw05,0.00333333,1,600,1.8205264210700989,1.9387388676404953,0.0003333583846879989,158.6
pw05,0.00333333,2,100,2.8013597536087036,2.5010699033737183,0.0032948851356227556,25.96
pw05,0.00333333,2,200,2.405630178451538,2.3736530542373657,0.0028690229977253413,52.35
pw05,0.00333333,2,300,2.216356019973755,2.1805696189403534,0.002102393109844307,78.17
pw05,0.00333333,2,400,2.0149922049045563,2.059294432401657,0.0012472353933627822,104.31
pw05,0.00333333,2,500,1.8906396102905274,1.9642927795648575,0.0005849175833317487,130.38
pw05,0.00333333,2,600,1.8006356155872345,1.9216070622205734,0.0003333583846879989,156.89
pw05,0.00333333,3,100,2.805493221282959,2.50695264339447,0.0032948851356227556,26.53
pw05,0.00333333,3,200,2.404662308692932,2.360892742872238,0.0028690229977253413,53.43
pw05,0.00333333,3,300,2.195529239177704,2.158463031053543,0.002102393109844307,79.38
pw05,0.00333333,3,400,1.9939862024784087,2.034842401742935,0.0012472353933627822,105.71
pw05,0.00333333,3,500,1.8508689653873445,1.9598818868398666,0.0005849175833317487,131.83
pw05,0.00333333,3,600,1.7867259347438813,1.9207374900579453,0.0003333583846879989,158.0
duality,0.01,1,100,2.7730225467681886,2.4427541196346283,0.009884665291533559,23.76
duality,0.01,1,200,2.169465639591217,2.0998688340187073,0.008607077600253624,47.27
duality,0.01,1,300,1.846199996471405,1.9275483191013336,0.006307185636718559,70.83
duality,0.01,1,400,1.695535227060318,1.8061162233352661,0.0037417099217982685,94.47
duality,0.01,1,500,1.5841692781448364,1.7468984574079514,0.001754754504749751,118.06
duality,0.01,1,600,1.5187123310565949,1.7020497918128967,0.0010000761541401509,141.8
duality,0.01,2,100,2.761082122325897,2.448936343193054,0.009884665291533559,23.36
duality,0.01,2,200,2.1551445078849794,2.089468836784363,0.008607077600253624,46.9
duality,0.01,2,300,1.8517091631889344,1.9170482009649277,0.006307185636718559,71.12
duality,0.01,2,400,1.6955823230743408,1.82514888048172,0.0037417099217982685,94.26
duality,0.01,2,500,1.603057781457901,1.7320294380187988,0.001754754504749751,117.61
duality,0.01,2,600,1.5230367839336396,1.686596393585205,0.0010000761541401509,140.55
duality,0.01,3,100,2.7674587750434876,2.452183246612549,0.009884665291533559,23.08
duality,0.01,3,200,2.1630793964862822,2.081026315689087,0.008607077600253624,46.16
duality,0.01,3,300,1.8537239599227906,1.9219864010810852,0.006307185636718559,69.08
duality,0.01,3,400,1.7050282704830169,1.8034869134426117,0.0037417099217982685,92.43
duality,0.01,3,500,1.5845135033130646,1.737821340560913,0.001754754504749751,115.71
duality,0.01,3,600,1.529668415784836,1.6929013282060623,0.0010000761541401509,138.87
scion,0.01,1,100,2.7826938891410826,2.4365877211093903,0.009884665291533559,23.44
scion,0.01,1,200,2.162057455778122,2.0931861996650696,0.008607077600253624,46.41
scion,0.01,1,300,1.840263215303421,1.9391996562480927,0.006307185636718559,69.59
scion,0.01,1,400,1.6967782473564148,1.7940050512552261,0.0037417099217982685,92.87
scion,0.01,1,500,1.5868807017803193,1.7439109534025192,0.001754754504749751,115.94
scion,0.01,1,600,1.5208751451969147,1.694404423236847,0.0010000761541401509,139.2
scion,0.01,2,100,2.770609736442566,2.440788209438324,0.009884665291533559,27.22
scion,0.01,2,200,2.149440643787384,2.0746205747127533,0.008607077600253624,52.48
scion,0.01,2,300,1.8459562492370605,1.9152728766202927,0.006307185636718559,76.47
scion,0.01,2,400,1.6904328966140747,1.8277801275253296,0.0037417099217982685,99.84
scion,0.01,2,500,1.5972404050827027,1.7511782050132751,0.001754754504749751,123.44
scion,0.01,2,600,1.5184228193759919,1.7039943635463715,0.0010000761541401509,146.94
scion,0.01,3,100,2.7777770233154295,2.448039710521698,0.009884665291533559,23.48
scion,0.01,3,200,2.1568166041374206,2.077765077352524,0.008607077600253624,47.24
scion,0.01,3,300,1.8482173812389373,1.9279284179210663,0.006307185636718559,70.51
scion,0.01,3,400,1.7024222779273988,1.8103499561548233,0.0037417099217982685,94.24
scion,0.01,3,500,1.584094660282135,1.7469694167375565,0.001754754504749751,117.37
scion,0.01,3,600,1.5307426536083222,1.7014974653720856,0.0010000761541401509,140.54
